"","Obs_Index","Behavior","Initiator_ID","Recipient_ID","Score","Notes","Initiator_Gender","Recipient_Gender","Initiator_Age_Group","Initiator_Age","Recipient_Age_Group","Recipient_Age","Initiator_Age_cut","Recipient_Age_cut","Initiator_To_Recipient","lumped_behavior","refined_behavior","y","init_id","recp_id","init_g","recp_g","init_age_z","recp_age_z"
"8696",1346,"leading","186","210","0.5",NA,"F","M","child",5,"child",4,"(3,6]","(3,6]","Older","leading","leading_0.5",16,91,93,1,0,-0.135496870812659,-0.410960403785166
"8697",1347,"taking","338","318","0.5",NA,"F","M","child",2,"child",5,"(0,3]","(3,6]","Younger","taking","taking_0.5",46,197,103,1,0,-1.49046557893925,0.0173671613856132
"8698",1347,"dominating","318","338","1.0",NA,"M","F","child",5,"child",2,"(3,6]","(0,3]","Older","dominating","dominating_1.0",5,94,204,0,1,-0.135496870812659,-1.26761553412673
"8699",1347,"submitting","338","318","0.5",NA,"F","M","child",2,"child",5,"(0,3]","(3,6]","Younger","submitting","submitting_0.5",42,197,103,1,0,-1.49046557893925,0.0173671613856132
"8700",1347,"dominating","337","364","0.5",NA,"M","M","child",5,"child",4,"(3,6]","(3,6]","Older","dominating","dominating_0.5",5,14,106,0,0,-0.135496870812659,-0.410960403785166
"8701",1347,"submitting","364","337","0.5",NA,"M","M","child",4,"child",5,"(3,6]","(3,6]","Younger","submitting","submitting_0.5",42,96,16,0,0,-0.587153106854854,0.0173671613856132
"8702",1347,"dominating","364","338","0.5",NA,"M","F","child",4,"child",2,"(3,6]","(0,3]","Older","dominating","dominating_0.5",5,96,204,0,1,-0.587153106854854,-1.26761553412673
"8703",1347,"submitting","338","364","0.5",NA,"F","M","child",2,"child",4,"(0,3]","(3,6]","Younger","submitting","submitting_0.5",42,197,106,1,0,-1.49046557893925,-0.410960403785166
"8704",1347,"dominating","364","318","0.5",NA,"M","M","child",4,"child",5,"(3,6]","(3,6]","Younger","dominating","dominating_0.5",5,96,103,0,0,-0.587153106854854,0.0173671613856132
"8705",1347,"submitting","318","364","0.5",NA,"M","M","child",5,"child",4,"(3,6]","(3,6]","Older","submitting","submitting_0.5",42,94,106,0,0,-0.135496870812659,-0.410960403785166
"8706",1347,"support opinion","337","364","0.5",NA,"M","M","child",5,"child",4,"(3,6]","(3,6]","Older","support opinion","support opinion_0.5",44,14,106,0,0,-0.135496870812659,-0.410960403785166
"8708",1348,"leading","248","249","0.5","indirect, against 252","F","M","child",8,"child",0,"(6,9]",NA,"Older","leading","leading_0.5",16,116,202,1,0,1.21947183731393,-2.12427066446828
"8709",1348,"following","249","248","0.5",NA,"M","F","child",0,"child",8,NA,"(6,9]","Younger","following","following_0.5",6,191,39,0,1,-2.39377805102364,1.30234985689795
"8711",1348,"teasing","184","249","0.5",NA,"M","M","child",8,"child",0,"(6,9]",NA,"Older","teasing_0.5","teasing_0.5",49,28,202,0,0,1.21947183731393,-2.12427066446828
"8712",1348,"taking","248","249","1.0",NA,"F","M","child",8,"child",0,"(6,9]",NA,"Older","taking","taking_1.0",46,116,202,1,0,1.21947183731393,-2.12427066446828
"8713",1348,"sharing","248","249","0.5",NA,"F","M","child",8,"child",0,"(6,9]",NA,"Older","sharing","sharing_0.5",39,116,202,1,0,1.21947183731393,-2.12427066446828
"8714",1348,"teasing","248","184","0.5",NA,"F","M","child",8,"child",8,"(6,9]","(6,9]","Same","teasing_0.5","teasing_0.5",49,116,31,1,0,1.21947183731393,1.30234985689795
"8715",1348,"teasing","184","248","0.5",NA,"M","F","child",8,"child",8,"(6,9]","(6,9]","Same","teasing_0.5","teasing_0.5",49,28,39,0,1,1.21947183731393,1.30234985689795
"8716",1348,"dominating","248","249","0.5",NA,"F","M","child",8,"child",0,"(6,9]",NA,"Older","dominating","dominating_0.5",5,116,202,1,0,1.21947183731393,-2.12427066446828
"8717",1348,"submitting","249","248","0.0",NA,"M","F","child",0,"child",8,NA,"(6,9]","Younger","submitting_0.0","submitting_0.0",43,191,39,0,1,-2.39377805102364,1.30234985689795
"8726",1351,"leading","404","403","1.0",NA,"F","M","child",3,"child",6,"(0,3]","(3,6]","Younger","leading","leading_1.0",16,102,2,1,0,-1.03880934289705,0.445694726556393
"8727",1351,"following","403","404","0.5",NA,"M","F","child",6,"child",3,"(3,6]","(0,3]","Older","following","following_0.5",6,1,110,0,1,0.316159365229537,-0.839287968955946
"8728",1351,"dominating","483","337","0.5",NA,"M","M","child",5,"child",5,"(3,6]","(3,6]","Same","dominating","dominating_0.5",5,48,16,0,0,-0.135496870812659,0.0173671613856132
"8729",1351,"submitting","337","483","0.5",NA,"M","M","child",5,"child",5,"(3,6]","(3,6]","Same","submitting","submitting_0.5",42,14,53,0,0,-0.135496870812659,0.0173671613856132
"8730",1351,"dominating","483","485","0.5",NA,"M","M","child",5,"child",3,"(3,6]","(0,3]","Older","dominating","dominating_0.5",5,48,88,0,0,-0.135496870812659,-0.839287968955946
"8731",1351,"submitting","485","483","0.5",NA,"M","M","child",3,"child",5,"(0,3]","(3,6]","Younger","submitting","submitting_0.5",42,79,53,0,0,-1.03880934289705,0.0173671613856132
"8732",1351,"request for permission","403","483","0.5",NA,"M","M","child",6,"child",5,"(3,6]","(3,6]","Older","request for permission","request for permission_0.5",35,1,53,0,0,0.316159365229537,0.0173671613856132
"8733",1351,"granting permission","483","403","0.5",NA,"M","M","child",5,"child",6,"(3,6]","(3,6]","Younger","granting permission","granting permission_0.5",12,48,2,0,0,-0.135496870812659,0.445694726556393
"8735",1352,"request for permission","88","107","1.0",NA,"M","F","child",7,"child",7,"(6,9]","(6,9]","Same","request for permission","request for permission_1.0",35,118,155,0,1,0.767815601271733,0.874022291727172
"8736",1352,"granting permission","107","88","0.0",NA,"F","M","child",7,"child",7,"(6,9]","(6,9]","Same","granting permission_0.0","granting permission_0.0",13,150,125,1,0,0.767815601271733,0.874022291727172
"8737",1352,"leading","107","88","0.5",NA,"F","M","child",7,"child",7,"(6,9]","(6,9]","Same","leading","leading_0.5",16,150,125,1,0,0.767815601271733,0.874022291727172
"8738",1352,"following","88","107","0.5",NA,"M","F","child",7,"child",7,"(6,9]","(6,9]","Same","following","following_0.5",6,118,155,0,1,0.767815601271733,0.874022291727172
"8739",1352,"tattling","90","109","0.5","second-party, tell first party's sibling","F","F","child",2,"child",1,"(0,3]","(0,3]","Older","tattling","tattling_0.5",47,25,172,1,1,-1.49046557893925,-1.6959430992975
"8740",1352,"scolding","107","109","0.5",NA,"F","F","child",7,"child",1,"(6,9]","(0,3]","Older","scolding","scolding_0.5",38,150,172,1,1,0.767815601271733,-1.6959430992975
"8742",1353,"leading","357","403","0.5",NA,"M","M","child",5,"child",6,"(3,6]","(3,6]","Younger","leading","leading_0.5",16,15,2,0,0,-0.135496870812659,0.445694726556393
"8743",1353,"following","403","357","0.5",NA,"M","M","child",6,"child",5,"(3,6]","(3,6]","Older","following","following_0.5",6,1,15,0,0,0.316159365229537,0.0173671613856132
"8744",1353,"leading","400","403","0.5",NA,"F","M","child",8,"child",6,"(6,9]","(3,6]","Older","leading","leading_0.5",16,110,2,1,0,1.21947183731393,0.445694726556393
"8745",1353,"following","403","400","0.5",NA,"M","F","child",6,"child",8,"(3,6]","(6,9]","Younger","following","following_0.5",6,1,118,0,1,0.316159365229537,1.30234985689795
"8746",1353,"look","400","403","0.5",NA,"F","M","child",8,"child",6,"(6,9]","(3,6]","Older","look","look_0.5",17,110,2,1,0,1.21947183731393,0.445694726556393
"8747",1355,"leading","404","392","1.0",NA,"F","F","child",3,"child",3,"(0,3]","(0,3]","Same","leading","leading_1.0",16,102,1,1,1,-1.03880934289705,-0.839287968955946
"8748",1355,"following","392","404","0.5",NA,"F","F","child",3,"child",3,"(0,3]","(0,3]","Same","following","following_0.5",6,2,110,1,1,-1.03880934289705,-0.839287968955946
"8749",1355,"ownership assertion","392","404","0.5",NA,"F","F","child",3,"child",3,"(0,3]","(0,3]","Same","ownership assertion","ownership assertion_0.5",22,2,110,1,1,-1.03880934289705,-0.839287968955946
"8750",1355,"ownership acknowledgement","404","392","0.0","Can't others use it? Why do you want to play then?","F","F","child",3,"child",3,"(0,3]","(0,3]","Same","ownership acknowledgement_0.0","ownership acknowledgement_0.0",21,102,1,1,1,-1.03880934289705,-0.839287968955946
"8751",1355,"taking","404","415","0.5",NA,"F","M","child",3,"child",2,"(0,3]","(0,3]","Older","taking","taking_0.5",46,102,132,1,0,-1.03880934289705,-1.26761553412673
"8753",1355,"teasing","404","415","1.0","dummy","F","M","child",3,"child",2,"(0,3]","(0,3]","Older","teasing_1.0","teasing_1.0",50,102,132,1,0,-1.03880934289705,-1.26761553412673
"8755",1355,"taking","392","415","0.5",NA,"F","M","child",3,"child",2,"(0,3]","(0,3]","Older","taking","taking_0.5",46,2,132,1,0,-1.03880934289705,-1.26761553412673
"8756",1355,"verbal aggression","415","392","0.5","cursing, copulate","M","F","child",2,"child",3,"(0,3]","(0,3]","Younger","verbal aggression","verbal aggression_0.5",51,101,1,0,1,-1.49046557893925,-0.839287968955946
"8757",1355,"request for access","391","404","0.5",NA,"M","F","child",4,"child",3,"(3,6]","(0,3]","Older","request for access","request for access_0.5",31,3,110,0,1,-0.587153106854854,-0.839287968955946
"8758",1355,"granting access","404","391","0.0",NA,"F","M","child",3,"child",4,"(0,3]","(3,6]","Younger","granting access_0.0","granting access_0.0",11,102,3,1,0,-1.03880934289705,-0.410960403785166
"8763",1357,"leading","229","200","1.0",NA,"M","M","child",9,"child",5,"(6,9]","(3,6]","Older","leading","leading_1.0",16,39,36,0,0,1.67112807335612,0.0173671613856132
"8764",1357,"following","200","229","1.0",NA,"M","M","child",5,"child",9,"(3,6]","(6,9]","Younger","following","following_1.0",6,34,44,0,0,-0.135496870812659,1.73067742206873
"8765",1357,"sharing","200","144","0.5",NA,"M","M","child",5,"child",7,"(3,6]","(6,9]","Younger","sharing","sharing_0.5",39,34,58,0,0,-0.135496870812659,0.874022291727172
"8766",1357,"sharing","144","200","0.5",NA,"M","M","child",7,"child",5,"(6,9]","(3,6]","Older","sharing","sharing_0.5",39,54,36,0,0,0.767815601271733,0.0173671613856132
"8767",1358,"request for access","336","403","1.0",NA,"M","M","child",7,"child",6,"(6,9]","(3,6]","Older","request for access","request for access_1.0",31,93,2,0,0,0.767815601271733,0.445694726556393
"8768",1358,"granting access","403","336","1.0",NA,"M","M","child",6,"child",7,"(3,6]","(6,9]","Younger","granting access","granting access_1.0",10,1,102,0,0,0.316159365229537,0.874022291727172
"8769",1358,"granting access","357","336","0.0",NA,"M","M","child",5,"child",7,"(3,6]","(6,9]","Younger","granting access_0.0","granting access_0.0",11,15,102,0,0,-0.135496870812659,0.874022291727172
"8771",1358,"support opinion","337","336","0.5",NA,"M","M","child",5,"child",7,"(3,6]","(6,9]","Younger","support opinion","support opinion_0.5",44,14,102,0,0,-0.135496870812659,0.874022291727172
"8772",1358,"granting access","400","336","0.0",NA,"F","M","child",8,"child",7,"(6,9]","(6,9]","Older","granting access_0.0","granting access_0.0",11,110,102,1,0,1.21947183731393,0.874022291727172
"8773",1358,"leading","403","400","0.5",NA,"M","F","child",6,"child",8,"(3,6]","(6,9]","Younger","leading","leading_0.5",16,1,118,0,1,0.316159365229537,1.30234985689795
"8774",1358,"following","400","403","0.0",NA,"F","M","child",8,"child",6,"(6,9]","(3,6]","Older","following_0.0","following_0.0",7,110,2,1,0,1.21947183731393,0.445694726556393
"8775",1358,"leading","403","357","0.5",NA,"M","M","child",6,"child",5,"(3,6]","(3,6]","Older","leading","leading_0.5",16,1,15,0,0,0.316159365229537,0.0173671613856132
"8776",1358,"following","357","403","0.0",NA,"M","M","child",5,"child",6,"(3,6]","(3,6]","Younger","following_0.0","following_0.0",7,15,2,0,0,-0.135496870812659,0.445694726556393
"8777",1358,"helping","403","336","1.0","to arrange 336 to be included into their play group","M","M","child",6,"child",7,"(3,6]","(6,9]","Younger","helping","helping_1.0",14,1,102,0,0,0.316159365229537,0.874022291727172
"8778",1358,"leading","403","336","1.0",NA,"M","M","child",6,"child",7,"(3,6]","(6,9]","Younger","leading","leading_1.0",16,1,102,0,0,0.316159365229537,0.874022291727172
"8779",1358,"following","336","403","0.5",NA,"M","M","child",7,"child",6,"(6,9]","(3,6]","Older","following","following_0.5",6,93,2,0,0,0.767815601271733,0.445694726556393
"8780",1358,"leading","357","336","1.0",NA,"M","M","child",5,"child",7,"(3,6]","(6,9]","Younger","leading","leading_1.0",16,15,102,0,0,-0.135496870812659,0.874022291727172
"8781",1358,"following","336","357","0.5",NA,"M","M","child",7,"child",5,"(6,9]","(3,6]","Older","following","following_0.5",6,93,15,0,0,0.767815601271733,0.0173671613856132
"8782",1359,"leading","145","49","1.0",NA,"M","M","child",5,"child",6,"(3,6]","(3,6]","Younger","leading","leading_1.0",16,33,19,0,0,-0.135496870812659,0.445694726556393
"8783",1359,"following","49","145","1.0",NA,"M","M","child",6,"child",5,"(3,6]","(3,6]","Older","following","following_1.0",6,18,35,0,0,0.316159365229537,0.0173671613856132
"8784",1359,"praising","49","145","1.0",NA,"M","M","child",6,"child",5,"(3,6]","(3,6]","Older","praising","praising_1.0",25,18,35,0,0,0.316159365229537,0.0173671613856132
"8785",1359,"praising","145","49","1.0",NA,"M","M","child",5,"child",6,"(3,6]","(3,6]","Younger","praising","praising_1.0",25,33,19,0,0,-0.135496870812659,0.445694726556393
"8786",1360,"teasing","294","41","0.5",NA,"M","F","child",5,"child",5,"(3,6]","(3,6]","Same","teasing_0.5","teasing_0.5",49,10,78,0,1,-0.135496870812659,0.0173671613856132
"8787",1360,"look","41","294","0.5",NA,"F","M","child",5,"child",5,"(3,6]","(3,6]","Same","look","look_0.5",17,69,10,1,0,-0.135496870812659,0.0173671613856132
"8790",1361,"dominating","165","158","1.0",NA,"F","F","child",4,"child",4,"(3,6]","(3,6]","Same","dominating","dominating_1.0",5,17,159,1,1,-0.587153106854854,-0.410960403785166
"8791",1361,"submitting","158","165","1.0",NA,"F","F","child",4,"child",4,"(3,6]","(3,6]","Same","submitting","submitting_1.0",42,154,17,1,1,-0.587153106854854,-0.410960403785166
"8792",1361,"sharing","165","158","0.5",NA,"F","F","child",4,"child",4,"(3,6]","(3,6]","Same","sharing","sharing_0.5",39,17,159,1,1,-0.587153106854854,-0.410960403785166
"8794",1362,"comforting","422","425","0.5",NA,"F","F","child",8,"child",1,"(6,9]","(0,3]","Older","comforting","comforting_0.5",2,129,108,1,1,1.21947183731393,-1.6959430992975
"8795",1362,"teasing","422","423","0.5","fake hit, to comfort 425","F","F","child",8,"child",6,"(6,9]","(3,6]","Older","teasing_0.5","teasing_0.5",49,129,92,1,1,1.21947183731393,0.445694726556393
"8796",1362,"leading","400","425","0.5",NA,"F","F","child",8,"child",1,"(6,9]","(0,3]","Older","leading","leading_0.5",16,110,108,1,1,1.21947183731393,-1.6959430992975
"8797",1362,"teasing","400","425","0.5",NA,"F","F","child",8,"child",1,"(6,9]","(0,3]","Older","teasing_0.5","teasing_0.5",49,110,108,1,1,1.21947183731393,-1.6959430992975
"8798",1362,"following","425","400","0.0",NA,"F","F","child",1,"child",8,"(0,3]","(6,9]","Younger","following_0.0","following_0.0",7,100,118,1,1,-1.94212181498144,1.30234985689795
"8799",1362,"taking","423","425","0.5",NA,"F","F","child",6,"child",1,"(3,6]","(0,3]","Older","taking","taking_0.5",46,111,108,1,1,0.316159365229537,-1.6959430992975
"8800",1362,"sharing","423","425","0.5",NA,"F","F","child",6,"child",1,"(3,6]","(0,3]","Older","sharing","sharing_0.5",39,111,108,1,1,0.316159365229537,-1.6959430992975
"8801",1362,"scolding","422","423","0.5",NA,"F","F","child",8,"child",6,"(6,9]","(3,6]","Older","scolding","scolding_0.5",38,129,92,1,1,1.21947183731393,0.445694726556393
"8802",1362,"helping","422","425","0.5",NA,"F","F","child",8,"child",1,"(6,9]","(0,3]","Older","helping","helping_0.5",14,129,108,1,1,1.21947183731393,-1.6959430992975
"8803",1362,"tattling","422","423","0.5","third-party, tell their own grandma 417","F","F","child",8,"child",6,"(6,9]","(3,6]","Older","tattling","tattling_0.5",47,129,92,1,1,1.21947183731393,0.445694726556393
"8807",1364,"dominating","344","319","1.0",NA,"F","F","child",4,"child",3,"(3,6]","(0,3]","Older","dominating","dominating_1.0",5,97,104,1,1,-0.587153106854854,-0.839287968955946
"8808",1364,"pleading","319","344","0.5",NA,"F","F","child",3,"child",4,"(0,3]","(3,6]","Younger","pleading","pleading_0.5",23,95,144,1,1,-1.03880934289705,-0.410960403785166
"8809",1364,"submitting","319","344","0.0",NA,"F","F","child",3,"child",4,"(0,3]","(3,6]","Younger","submitting_0.0","submitting_0.0",43,95,144,1,1,-1.03880934289705,-0.410960403785166
"8810",1364,"tattling","319","344","1.0","second-party, first threatening to tell, then did tell, her auntie/first-party's mom 341","F","F","child",3,"child",4,"(0,3]","(3,6]","Younger","tattling","tattling_1.0",47,95,144,1,1,-1.03880934289705,-0.410960403785166
"8812",1364,"request for access","338","344","0.5","indirect, on behalf of 339","F","F","child",2,"child",4,"(0,3]","(3,6]","Younger","request for access","request for access_0.5",31,197,144,1,1,-1.49046557893925,-0.410960403785166
"8813",1364,"granting access","344","338","0.5",NA,"F","F","child",4,"child",2,"(3,6]","(0,3]","Older","granting access","granting access_0.5",10,97,204,1,1,-0.587153106854854,-1.26761553412673
"8814",1364,"leading","338","339","0.5",NA,"F","F","child",2,"child",0,"(0,3]",NA,"Older","leading","leading_0.5",16,197,191,1,1,-1.49046557893925,-2.12427066446828
"8815",1364,"following","339","338","0.5",NA,"F","F","child",0,"child",2,NA,"(0,3]","Younger","following","following_0.5",6,176,204,1,1,-2.39377805102364,-1.26761553412673
"8832",1367,"leading","122","378","0.5",NA,"M","M","child",7,"child",7,"(6,9]","(6,9]","Same","leading","leading_0.5",16,42,69,0,0,0.767815601271733,0.874022291727172
"8833",1367,"leading","378","122","0.5",NA,"M","M","child",7,"child",7,"(6,9]","(6,9]","Same","leading","leading_0.5",16,64,45,0,0,0.767815601271733,0.874022291727172
"8834",1368,"leading","449","115","1.0",NA,"F","F","child",5,"child",5,"(3,6]","(3,6]","Same","leading","leading_1.0",16,58,80,1,1,-0.135496870812659,0.0173671613856132
"8835",1368,"following","115","449","0.5",NA,"F","F","child",5,"child",5,"(3,6]","(3,6]","Same","following","following_0.5",6,70,65,1,1,-0.135496870812659,0.0173671613856132
"8845",1369,"dominating","78","46","1.0",NA,"F","F","child",7,"child",9,"(6,9]","(6,9]","Younger","dominating","dominating_1.0",5,40,127,1,1,0.767815601271733,1.73067742206873
"8846",1369,"submitting","46","78","0.5",NA,"F","F","child",9,"child",7,"(6,9]","(6,9]","Older","submitting","submitting_0.5",42,120,42,1,1,1.67112807335612,0.874022291727172
"8848",1369,"leading","5","46","1.0","advise 46 against 04","F","F","child",6,"child",9,"(3,6]","(6,9]","Younger","leading","leading_1.0",16,72,127,1,1,0.316159365229537,1.73067742206873
"8850",1369,"following","46","5","0.5",NA,"F","F","child",9,"child",6,"(6,9]","(3,6]","Older","following","following_0.5",6,120,81,1,1,1.67112807335612,0.445694726556393
